Year	month	day	discharge 	SWE 	MSWE	SD	PA	APA	PAperAve	TmMax	TMMin	TMAve
2012	1	15	0.2	137	157	58	147	187	79%	2.9	-9.3	-2.9
2012	1	16	0.2	137	158	58	147	187	79%	-2.5	-18.1	-7.6
2012	1	17	0.2	147	159	71	152	188	81%	-9.4	-27.5	-16.4
2012	1	18	0.2	147	161	69	155	189	82%	-0.7	-9.5	-5
2012	1	19	0.2	147	163	64	155	191	81%	2.3	-4.3	-0.5
2012	1	20	0.2	155	165	69	163	193	84%	0.2	-8	-2.4
2012	1	21	0.2	155	167	69	163	193	84%	2.6	-7.6	-1.7
2012	1	22	0.2	160	170	71	168	195	86%	-2.8	-14	-7.7
2012	1	23	0.2	160	172	71	170	196	87%	-1.5	-16.2	-7.9
2012	1	24	0.2	157	174	71	170	197	86%	-3.9	-17.5	-7.7
2012	1	25	0.2	157	176	71	170	200	85%	3.3	-18	-6.4
2012	1	26	0.2	157	178	71	173	202	86%	2.1	-14.3	-4.9
2012	1	27	0.2	157	180	71	173	203	85%	-4	-22.7	-9.9
2012	1	28	0.2	157	182	71	173	204	85%	-3.5	-22.6	-11.5
2012	1	29	0.2	157	184	71	173	206	84%	2.3	-16.1	-6.6
2012	1	30	0.2	157	187	71	173	208	83%	3.4	-13.1	-3.5
2012	1	31	0.2	157	189	69	173	210	82%	1	-15.4	-5.6
2012	2	1	0.2	157	192	69	173	211	82%	0.9	-17.3	-7
2012	2	2	0.2	157	195	69	173	213	81%	-0.7	-13.2	-6.3
2012	2	3	0.2	157	198	69	173	214	81%	-4.1	-18.3	-8.9
2012	2	4	0.2	155	200	69	173	215	80%	-4	-20.4	-12.6
2012	2	5	0.2	155	201	69	173	216	80%	-0.8	-19.7	-11.7
2012	2	6	0.2	155	202	69	173	217	80%	-3.3	-18.6	-10.7
2012	2	7	0.2	155	203	69	173	218	79%	-2	-20.3	-11
2012	2	8	0.2	155	204	69	173	219	79%	1.6	-14.7	-5.7
2012	2	9	0.2	155	205	69	173	221	78%	-2.1	-13.2	-7.2
2012	2	10	0.2	155	206	69	173	223	78%	-1.6	-15.5	-6.7
2012	2	11	0.2	157	207	74	175	225	78%	3	-11.1	-3
2012	2	12	0.2	157	209	74	175	228	77%	3.5	-11.3	-3.8
2012	2	13	0.2	160	211	74	178	230	77%	-0.3	-9.8	-4.9
2012	2	14	0.2	160	212	76	178	232	77%	-1.4	-13.8	-6.6
2012	2	15	0.2	163	215	79	180	235	77%	0.2	-17.2	-8.5
2012	2	16	0.2	163	217	81	180	237	76%	-1.2	-19.1	-10.4
2012	2	17	0.2	163	219	81	180	238	76%	0.1	-20.4	-12
2012	2	18	0.2	163	222	81	183	240	76%	1.3	-20.9	-10.2
2012	2	19	0.2	168	224	79	183	242	76%	2	-15.3	-6.3
2012	2	20	0.2	173	226	86	188	246	76%	-6.5	-14.2	-10.9
2012	2	21	0.2	175	228	86	188	248	76%	-1.1	-12.3	-5.5
2012	2	22	0.2	180	229	84	190	250	76%	2.3	-4.1	-0.5
2012	2	23	0.2	190	230	97	196	252	78%	-1.4	-19.8	-11
2012	2	24	0.2	190	232	97	206	253	81%	-3.1	-16.9	-10.9
2012	2	25	0.2	190	233	94	206	255	81%	3.2	-16.5	-5.5
2012	2	26	0.2	190	235	91	206	257	80%	-6.3	-21.7	-13
2012	2	27	0.2	190	236	91	206	258	80%	4.3	-22.5	-7.4
2012	2	28	0.2	190	238	86	206	260	79%	-2.1	-10.7	-5.9
2012	2	29	0.2	203	240	102	218	262	83%	-2.1	-15.5	-7
2012	3	1	0.2	206	241	97	218	263	83%	-5.7	-17	-9.5
2012	3	2	0.2	218	243	114	231	264	88%	-8.8	-24.8	-16.4
2012	3	3	0.2	218	245	112	231	266	87%	-2.5	-19	-9.4
2012	3	4	0.2	221	247	104	234	267	88%	4.4	-12.7	-4.2
2012	3	5	0.2	221	250	104	234	268	87%	6.6	-13	-2.9
2012	3	6	0.2	221	253	104	234	272	86%	8.1	-11.4	-0.8
2012	3	7	0.2	221	255	99	234	274	85%	4.2	-6.7	-1.9
2012	3	8	0.2	221	257	97	234	276	85%	2.3	-13	-4.4
2012	3	9	0.2	218	259	97	234	277	84%	5.8	-15.7	-4.8
2012	3	10	0.2	218	261	97	234	278	84%	8.3	-13	-2.4
2012	3	11	0.2	218	262	94	234	280	84%	6.2	-8	-0.9
2012	3	12	0.2	218	263	94	234	282	83%	7.3	-6.2	0.4
2012	3	13	0.2	218	264	94	234	284	82%	8.9	-8.4	1.5
2012	3	14	0.2	218	265	91	234	285	82%	9.2	-4.2	2.5
2012	3	15	0.2	218	267	91	234	288	81%	10.4	-6.6	0.9
2012	3	16	0.2	218	269	91	234	289	81%	11	-5.8	2.3
2012	3	17	0.2	218	271	89	234	291	80%	12.6	-4.6	3.2
2012	3	18	0.2	218	273	89	234	293	80%	9.4	-7.9	0.1
2012	3	19	0.2	218	275	89	234	296	79%	-0.8	-13.7	-7.9
2012	3	20	0.2	218	277	89	234	298	79%	0.4	-16.7	-7.1
2012	3	21	0.2	218	278	89	234	300	78%	6.4	-13	-1.8
2012	3	22	0.2	218	280	89	234	301	78%	10.9	-7.6	0.5
2012	3	23	0.2	218	281	89	234	302	77%	14.2	-7.9	2.5
2012	3	24	0.2	218	284	89	234	304	77%	13.3	-5.7	3.1
2012	3	25	0.2	218	285	86	234	306	76%	14.1	-4.2	4
2012	3	26	0.2	213	287	86	234	308	76%	12.2	-2.4	3.5
2012	3	27	0.2	208	290	84	234	311	75%	9.8	-2	2.8
2012	3	28	0.2	208	292	84	234	314	75%	12.1	-5.1	4.3
2012	3	29	0.2	208	294	81	234	317	74%	10.9	-1.3	4
2012	3	30	0.2	208	296	81	234	319	73%	11.2	-1.7	5.2
2012	3	31	0.2	203	298	81	234	323	72%	15.6	-3.2	5.6
2012	4	1	0.2	203	299	76	234	325	72%	15.9	-1.6	7.4
2012	4	2	0.2	203	301	76	234	327	72%	1.2	-3.8	-1.6
2012	4	3	0.2	203	303	76	234	330	71%	6.8	-5.2	-0.5
2012	4	4	0.2	203	304	76	234	333	70%	12.1	-6.7	2.3
2012	4	5	0.2	203	306	74	234	336	70%	12.8	-4.5	4.2
2012	4	6	0.2	203	308	74	234	337	69%	9.2	-5.2	2.3
2012	4	7	0.2	203	309	74	234	338	69%	7.9	-6.4	-0.4
2012	4	8	0.2	203	311	74	234	341	69%	12.8	-7.8	1.7
2012	4	9	0.2	201	313	71	234	342	68%	14.2	-6.7	3
2012	4	10	0.2	198	315	71	234	345	68%	15.6	-5	4.9
2012	4	11	0.2	193	317	71	234	347	67%	14.9	-2.9	5.8
2012	4	12	0.2	185	318	69	236	350	67%	6.9	-2.8	1.1
2012	4	13	0.2	180	320	69	239	353	68%	5.3	-4.6	0
2012	4	14	0.2	183	320	71	241	355	68%	4.9	-4.2	-0.6
2012	4	15	0.2	190	321	81	249	356	70%	1.6	-4.1	-2.8
2012	4	16	0.2	198	323	84	257	357	72%	4.4	-5.2	-1.1
2012	4	17	0.2	198	323	79	257	358	72%	8.5	-7.1	1.2
2012	4	18	0.2	198	325	79	257	361	71%	10.7	-4.8	3.2
2012	4	19	0.2	203	328	79	267	363	74%	6.2	-3.2	1.3
2012	4	20	0.2	203	332	76	267	366	73%	8.6	-0.9	3.3
2012	4	21	0.2	203	337	76	267	368	73%	13	-2.2	5.5
2012	4	22	0.2	203	340	74	267	371	72%	15.5	-1.8	5.7
2012	4	23	0.2	198	343	74	267	374	71%	17	-2.4	6.7
2012	4	24	0.2	190	345	69	267	379	70%	16.9	-1.6	7.2
2012	4	25	0.2	183	348	64	267	383	70%	14.7	-0.1	7.4
2012	4	26	0.2	173	349	56	269	387	70%	14.3	1.7	6.7
2012	4	27	0.2	140	350	48	274	388	71%	4.4	-4.6	0.6
2012	4	28	0.2	135	352	46	274	391	70%	6.9	-7	-0.2
2012	4	29	0.2	130	354	43	277	394	70%	9.5	-7.7	0.8
2012	4	30	0.2	124	357	41	277	396	70%	13.6	-6.2	4.9
2012	5	1	0.2	117	361	36	277	400	69%	10.9	-1.3	5.2
2012	5	2	0.2	107	364	30	277	402	69%	12.8	-1.3	4.8
2012	5	3	0.2	89	367	23	277	406	68%	16.1	-1.3	7.4
2012	5	4	0.2	71	369	18	277	407	68%	17.8	-1.1	8.5
2012	5	5	0.2	51	368	13	277	409	68%	16.8	-1.6	7.2
2012	5	6	0.2	30	366	8	277	410	68%	10.1	-4.5	3.1
2012	5	7	0.3	23	362	5	277	411	67%	8	-3.8	1.9
2012	5	8	0.4	13	356	3	277	413	67%	11.9	-7	2.3
2012	5	9	0.4	8	349	3	277	416	67%	14.8	-5.2	5.3
2012	5	10	0.4	0	339	0	277	418	66%	16.1	-3.1	7.5
2012	5	11	0.4	0	330	0	277	420	66%	12.5	-0.9	4.1
2012	5	12	0.4	0	321	0	277	422	66%	10.6	-2.5	2.9
2012	5	13	0.4	0	311	0	277	425	65%	9.7	-4.3	1.9
2012	5	14	0.7	0	300	0	282	429	66%	15.5	-6.2	4.9
2012	5	15	0.9	0	290	0	282	431	65%	19.3	-3.1	8.5
2012	5	16	0.9	0	279	0	282	433	65%	17.5	0.1	7.5
2012	5	17	1	0	269	0	282	435	65%	16.9	-1	7
2012	5	18	1	0	259	0	282	438	64%	16.8	-0.5	7.9
2012	5	19	1	0	248	0	282	439	64%	6.6	-1.4	2.5
2012	5	20	1	0	237	0	295	440	67%	13.1	-2.6	4.3
2012	5	21	1	0	224	0	297	442	67%	17.9	-2.1	7.9
2012	5	22	0.9	0	208	0	297	445	67%	20.8	-0.5	11.4
2012	5	23	0.9	0	191	0	297	447	66%	8.6	-0.6	3.4
2012	5	24	0.9	0	172	0	307	449	68%	8.3	-2.3	1.4
2012	5	25	0.9	0	149	0	310	451	69%	18.8	1.1	10.2
2012	5	26	0.9	0	125	0	310	454	68%	19.3	-0.1	10.7
2012	5	27	0.9	0	100	0	312	457	68%	8.4	-2.3	3.3
2012	5	28	0.9	0	75	0	315	459	69%	12.6	-3.1	4.3
2012	5	29	0.9	0	49	0	315	461	68%	15.9	-4.4	6.5
2012	5	30	0.9	0	23	0	315	465	68%	16.4	-1.4	8.6
2012	5	31	0.9	0	0	0	315	468	67%	14.9	-0.5	9
2012	6	1	0.9	0	0	0	315	470	67%	17.8	2.4	10.3
2012	6	2	0.9	0	0	0	315	473	67%	19.3	0.9	9.2
2012	6	3	0.9	0	0	0	315	475	66%	21.4	1.2	11.2
2012	6	4	0.9	0	0	0	315	478	66%	23	1.9	12.3
2012	6	5	0.9	0	0	0	315	480	66%	20	3.5	11.9
2012	6	6	0.9	0	0	0	315	481	65%	22.1	-0.9	11.7
2012	6	7	0.9	0	0	0	318	484	66%	21.1	1.1	10.6
2012	6	8	0.9	0	0	0	320	486	66%	22.6	-0.5	12.4
2012	6	9	0.9	0	0	0	320	489	65%	21.3	2.6	13.1
2012	6	10	0.9	0	0	0	320	489	65%	13.7	-2.2	6
2012	6	11	0.9	0	0	0	320	491	65%	16	-4.6	6.8
2012	6	12	0.9	0	0	0	320	493	65%	18.4	-2	9.4
2012	6	13	0.9	0	0	0	320	495	65%	22.2	-0.7	11.5
2012	6	14	0.9	0	0	0	320	497	64%	22.2	1.9	12.1
2012	6	15	0.9	0	0	0	320	498	64%	22.9	3.4	13.2
2012	6	16	0.9	0	0	0	320	500	64%	19.4	1.9	10.4
2012	6	17	0.9	0	0	0	320	502	64%	23	0.8	13.7
2012	6	18	0.9	0	0	0	320	503	64%	23.3	3.5	16.2
2012	6	19	0.9	0	0	0	320	505	63%	23.4	3.4	15.2
2012	6	20	0.8	0	0	0	320	506	63%	18.1	-0.9	8.3
2012	6	21	0.7	0	0	0	320	507	63%	24.2	0.5	12.4
2012	6	22	0.6	0	0	0	320	509	63%	24.8	2.3	14.6
2012	6	23	0.5	0	0	0	320	510	63%	26	3.9	15.3
2012	6	24	0.5	0	0	0	320	512	63%	25.9	4.9	14.7
2012	6	25	0.5	0	0	0	320	513	62%	27.6	5.3	16.1
2012	6	26	0.5	0	0	0	320	515	62%	25.3	5.8	16
2012	6	27	0.6	0	0	0	320	516	62%	22.8	6.7	14.6
2012	6	28	0.6	0	0	0	320	518	62%	23.8	3.2	13.1
2012	6	29	0.6	0	0	0	320	520	62%	24.1	4.1	13.5
2012	6	30	0.6	0	0	0	323	521	62%	22.8	4.2	13.9
2012	7	1	0.5	0	0	0	323	522	62%	25.8	4.9	15.6
2012	7	2	0.4	0	0	0	323	523	62%	26.1	6.8	13.8
2012	7	3	0.4	0	0	0	325	525	62%	22.1	4.3	13.7
2012	7	4	0.4	0	0	0	325	526	62%	23.2	5.3	12.9
2012	7	5	0.4	0	0	0	325	527	62%	25.4	6.9	13.8
2012	7	6	0.4	0	0	0	335	528	63%	16.9	6.4	10.9
2012	7	7	0.4	0	0	0	343	528	65%	17.3	7.6	11
2012	7	8	0.4	0	0	0	356	529	67%	15.2	4.7	9.5
2012	7	9	0.4	0	0	0	358	531	67%	20.7	3.9	11.7
2012	7	10	0.4	0	0	0	358	531	67%	22.3	3.7	12.9
2012	7	11	0.4	0	0	0	358	532	67%	22.4	4.9	13.9
2012	7	12	0.4	0	0	0	358	533	67%	21.7	4.2	13.4
2012	7	13	0.3	0	0	0	358	535	67%	23.1	4.1	14.5
2012	7	14	0.1	0	0	0	358	536	67%	22.1	5.2	13
2012	7	15	0.1	0	0	0	358	536	67%	21.7	5.9	11.6
2012	7	16	0.1	0	0	0	361	537	67%	20.9	3.8	10.4
2012	7	17	0.1	0	0	0	368	538	68%	19.9	4.5	10.9
2012	7	18	0.1	0	0	0	371	539	69%	22.9	4.2	13
2012	7	19	0.1	0	0	0	371	541	69%	24.9	4.3	12.9
2012	7	20	0.1	0	0	0	371	543	68%	25.1	4.7	14.5
2012	7	21	0.1	0	0	0	371	545	68%	23.7	5.4	12.5
2012	7	22	0.1	0	0	0	396	546	73%	21.1	4.9	13.4
2012	7	23	0.1	0	0	0	399	548	73%	24.1	6	14.6
2012	7	24	0.1	0	0	0	399	550	73%	22.2	4.4	12.7
2012	7	25	0.1	0	0	0	401	553	73%	18.1	6.2	11.7
2012	7	26	0.1	0	0	0	404	555	73%	21.2	3.8	12.6
2012	7	27	0.1	0	0	0	406	556	73%	22.5	5.9	12.8
2012	7	28	0.1	0	0	0	409	559	73%	19.2	4.8	11.5
2012	7	29	0.1	0	0	0	414	561	74%	18.7	6	11.5
2012	7	30	0.1	0	0	0	424	563	75%	17.9	5.1	9.6
2012	7	31	0.1	0	0	0	442	565	78%	21.5	4	12.8
2012	8	1	0.1	0	0	0	444	566	78%	19	6.5	12.2
2012	8	2	0.1	0	0	0	444	568	78%	19.4	5.3	11.7
2012	8	3	0.1	0	0	0	444	570	78%	21	2.9	10.9
2012	8	4	0.1	0	0	0	444	572	78%	20.4	2.3	11
2012	8	5	0.1	0	0	0	447	572	78%	22.1	2.3	12.5
2012	8	6	0.1	0	0	0	447	573	78%	19.2	6.4	12.2
2012	8	7	0.3	0	0	0	455	575	79%	20.8	4.3	11.5
2012	8	8	0.5	0	0	0	457	577	79%	22.8	2.6	12.6
2012	8	9	0.3	0	0	0	457	579	79%	23.6	4.9	14.9
2012	8	10	0.2	0	0	0	460	580	79%	21.5	7.7	14.2
2012	8	11	0.2	0	0	0	460	581	79%	19.4	4.1	11.7
2012	8	12	0.2	0	0	0	460	582	79%	20.5	2.3	11
2012	8	13	0.2	0	0	0	460	585	79%	15.2	2.6	8.6
2012	8	14	0.2	0	0	0	460	587	78%	20.4	2.1	10.3
2012	8	15	0.2	0	0	0	460	589	78%	20.7	2.8	11.4
2012	8	16	0.2	0	0	0	460	590	78%	21.4	4	10.9
2012	8	17	0.2	0	0	0	460	591	78%	21.6	2.4	11.6
2012	8	18	0.2	0	0	0	460	594	77%	19.8	2.6	10.6
2012	8	19	0.2	0	0	0	460	595	77%	20.8	0.6	10.7
2012	8	20	0.2	0	0	0	460	597	77%	17.4	2.4	9.4
2012	8	21	0.2	0	0	0	462	599	77%	19.8	1.1	9.8
2012	8	22	0.2	0	0	0	462	601	77%	17.3	4.4	10.7
2012	8	23	0.2	0	0	0	465	602	77%	18.5	4.5	10.5
2012	8	24	0.2	0	0	0	465	603	77%	19.4	4.2	10.5
2012	8	25	0.2	0	0	0	465	605	77%	20	0.7	9.6
2012	8	26	0.2	0	0	0	465	607	77%	20	1	11.1
2012	8	27	0.2	0	0	0	470	609	77%	22.1	4.5	13
2012	8	28	0.2	0	0	0	470	609	77%	20.3	4.8	10.7
2012	8	29	0.3	0	0	0	478	611	78%	21.6	4	11.1
2012	8	30	0.3	0	0	0	485	611	79%	19.9	4.4	9.6
2012	8	31	0.3	0	0	0	485	612	79%	22	4	11
2012	9	1	0.3	0	0	0	485	613	79%	20.6	3.5	12.1
2012	9	2	0.3	0	0	0	485	615	79%	18.6	3.9	11.3
2012	9	3	0.3	0	0	0	485	615	79%	17.4	1.5	8.1
2012	9	4	0.3	0	0	0	485	617	79%	19.8	1.2	9.8
2012	9	5	0.3	0	0	0	488	618	79%	19.2	-0.3	9.1
2012	9	6	0.3	0	0	0	488	620	79%	18.9	-0.2	10.5
2012	9	7	0.3	0	0	0	488	621	79%	14	0.4	8.1
2012	9	8	0.3	0	0	0	488	623	78%	19.3	-2.4	7.1
2012	9	9	0.3	0	0	0	488	624	78%	21.2	-1	9.2
2012	9	10	0.3	0	0	0	488	626	78%	19.2	0.5	9.7
2012	9	11	0.3	0	0	0	488	627	78%	16.6	2.1	8.6
2012	9	12	0.3	0	0	0	498	630	79%	14.4	0.2	8.1
2012	9	13	0.3	0	0	0	498	631	79%	15.9	-1.3	6.2
2012	9	14	0.3	0	0	0	500	633	79%	18.2	-2.7	6.5
2012	9	15	0.3	0	0	0	500	635	79%	18.8	-1.9	7.6
2012	9	16	0.3	0	0	0	503	635	79%	17.5	-1.5	8.3
2012	9	17	0.3	0	0	0	503	637	79%	13.1	-1.7	6.3
2012	9	18	0.3	0	0	0	505	638	79%	16	-3.2	5.7
2012	9	19	0.3	0	0	0	505	639	79%	17.3	-1.7	6.6
2012	9	20	0.3	0	0	0	505	641	79%	17.4	-1.8	7.6
2012	9	21	0.3	0	0	0	505	644	78%	17.2	-1.4	7.2
2012	9	22	0.3	0	0	0	505	647	78%	18.5	-0.9	7.9
2012	9	23	0.3	0	0	0	505	649	78%	17.3	-1.2	9
2012	9	24	0.3	0	0	0	505	651	78%	14.6	-0.1	7.4
2012	9	25	0.3	0	0	0	505	652	77%	12.9	-0.4	5.2
2012	9	26	0.3	0	0	0	513	654	78%	12.6	0.3	5.5
2012	9	27	0.3	0	0	0	516	655	79%	7	0.9	4.3
2012	9	28	0.3	0	0	0	516	656	79%	13.7	-1	4.1
2012	9	29	0.3	0	0	0	518	658	79%	14.9	-1.8	5.7
2012	9	30	0.3	0	0	0	518	659	79%	13.8	-0.3	6.4
2012	10	1	0.3	0	0	0	0	0	13.6	-1.5	4.9	1.7
2012	10	2	0.3	0	0	0	0	1	0%	16	-2.6	5.6
2012	10	3	0.3	0	0	0	0	2	0%	15.1	-1.8	6.8
2012	10	4	0.3	0	0	0	0	3	0%	13.9	-5.1	4.3
2012	10	5	0.3	0	0	0	0	5	0%	6.3	-3.2	1.7
2012	10	6	0.3	0	0	0	0	6	0%	2.6	-8.3	-2.8
2012	10	7	0.3	0	0	0	0	8	0%	5.4	-11.5	-3.4
2012	10	8	0.3	0	0	0	0	10	0%	11.6	-9.5	2.2
2012	10	9	0.3	0	0	0	3	11	27%	11.7	-2.2	3.8
2012	10	10	0.3	0	0	0	5	14	36%	14.7	-3.6	4.8
2012	10	11	0.3	0	0	0	5	15	33%	14	-2.1	5.3
2012	10	12	0.3	0	0	0	5	17	29%	13.7	-1.1	3.4
2012	10	13	0.3	10	0	8	18	18	100%	3.1	-0.4	1.2
2012	10	14	0.3	25	0	13	36	19	189%	6.8	-3	1.9
2012	10	15	0.3	25	3	13	36	22	164%	11.3	-3.9	3.3
2012	10	16	0.3	25	6	10	36	23	157%	12	-2.4	4
2012	10	17	0.3	33	6	13	48	25	192%	1.5	-8	-2.8
2012	10	18	0.3	30	7	13	48	27	178%	5.6	-9	-2.1
2012	10	19	0.3	30	7	13	48	29	166%	11.4	-7.3	3.1
2012	10	20	0.3	30	8	10	51	31	165%	13.4	-1.5	7.4
2012	10	21	0.3	30	9	10	51	33	155%	12.8	-1.3	5.1
2012	10	22	0.3	30	11	8	51	35	146%	11.9	-1.8	6.1
2012	10	23	0.3	30	12	8	51	37	138%	10.5	5.2	7.3
2012	10	24	0.3	30	14	8	51	38	134%	8	-6.1	1.8
2012	10	25	0.3	43	16	18	61	39	156%	-2.1	-11.5	-6.1
2012	10	26	0.3	53	18	36	71	41	173%	-2.8	-16.5	-8.5
2012	10	27	0.3	53	20	30	71	43	165%	-0.2	-7.8	-3.5
2012	10	28	0.3	53	23	25	71	44	161%	5.7	-4.5	0.7
2012	10	29	0.3	56	25	20	74	46	161%	7.9	-2.9	1.9
2012	10	30	0.3	56	27	20	74	48	154%	9.3	-5.3	0.6
2012	10	31	0.2	53	30	20	74	50	148%	10.3	-5.5	0.4
2012	11	1	0.2	53	32	20	74	54	137%	10.2	-4.8	2.1
2012	11	2	0.2	53	35	18	74	56	132%	7.4	-5.5	0.3
2012	11	3	0.2	53	37	18	74	58	128%	8.1	-6.8	-1.6
2012	11	4	0.2	53	39	18	74	60	123%	6.8	-6.4	-0.1
2012	11	5	0.2	53	40	18	74	62	119%	7.2	-5.1	-0.2
2012	11	6	0.2	53	42	18	74	63	117%	9.6	-5.1	-0.1
2012	11	7	0.2	53	44	18	74	64	116%	11.2	-6.3	0.9
2012	11	8	0.2	53	46	15	74	65	114%	10.4	-4.5	2.1
2012	11	9	0.2	53	47	15	74	68	109%	8.6	-0.5	4.4
2012	11	10	0.2	56	48	15	76	71	107%	0.3	-11.2	-5
2012	11	11	0.2	64	49	30	84	72	117%	-9.7	-22.1	-13.9
2012	11	12	0.2	64	51	33	84	75	112%	-2.3	-22.4	-12.5
2012	11	13	0.2	66	53	30	86	77	112%	0.9	-13.4	-6.5
2012	11	14	0.2	66	55	28	89	79	113%	4.5	-12.5	-3.6
2012	11	15	0.2	69	57	28	89	83	107%	2.8	-11	-3
2012	11	16	0.2	69	60	28	89	85	105%	7.3	-12.4	-2.1
2012	11	17	0.2	69	63	25	91	86	106%	3.8	-5	-0.2
2012	11	18	0.2	71	65	28	91	88	103%	4.4	-3.4	0.3
2012	11	19	0.2	74	68	30	94	90	104%	5.8	-7.5	-1
2012	11	20	0.2	74	71	30	94	92	102%	7.2	-9.1	-2.1
2012	11	21	0.2	74	73	30	94	93	101%	7.3	-4.7	1.3
2012	11	22	0.2	74	75	30	94	95	99%	4.1	-8.9	-0.1
2012	11	23	0.2	74	76	30	94	97	97%	5.5	-12	-4.8
2012	11	24	0.2	74	78	28	94	98	96%	7.5	-8.7	-0.5
2012	11	25	0.2	74	81	28	97	100	97%	6.5	-6.2	0.1
2012	11	26	0.2	71	83	28	97	103	94%	2.8	-9.8	-5.1
2012	11	27	0.2	71	85	28	97	105	92%	5.6	-12.3	-3.7
2012	11	28	0.2	71	87	28	97	108	90%	5.1	-10.4	-3.7
2012	11	29	0.2	74	89	28	99	110	90%	6.2	-4.8	0.6
2012	11	30	0.2	74	91	25	99	112	88%	5.7	-5.5	1
2012	12	1	0.2	74	93	25	99	114	87%	6.5	-5.1	1
2012	12	2	0.2	74	94	25	99	116	85%	7.1	-5.3	1.6
2012	12	3	0.2	74	95	23	99	118	84%	2.7	-13.9	-4.5
2012	12	4	0.2	74	96	23	99	118	84%	3.7	-14.8	-5.3
2012	12	5	0.2	74	97	23	102	120	85%	7.6	-4.4	1.5
2012	12	6	0.2	76	97	25	104	122	85%	2.2	-4.7	-0.8
2012	12	7	0.2	76	97	25	104	123	85%	-1.5	-5.6	-3.6
2012	12	8	0.2	79	97	25	107	125	86%	-3.2	-15	-7.5
2012	12	9	0.2	81	98	28	109	127	86%	-14	-26.2	-18.3
2012	12	10	0.2	81	99	28	112	128	88%	-8.6	-19.5	-13
2012	12	11	0.2	86	101	33	117	130	90%	-5.5	-13	-9.5
2012	12	12	0.2	89	103	36	117	131	89%	0.2	-9.6	-3.5
2012	12	13	0.2	89	105	36	117	134	87%	2.3	-12.3	-4.1
2012	12	14	0.2	89	108	36	117	136	86%	1.5	-12.2	-4.9
2012	12	15	0.2	89	110	36	119	138	86%	-3.1	-11.8	-5.8
2012	12	16	0.2	91	113	38	122	140	87%	-4.8	-11.3	-8.2
2012	12	17	0.2	97	115	38	124	140	89%	-2	-9.1	-5.1
2012	12	18	0.2	104	118	51	132	142	93%	-6.1	-11.1	-7.7
2012	12	19	0.2	112	120	58	142	143	99%	-11.1	-29.4	-17.1
2012	12	20	0.2	119	122	66	150	145	103%	-6.3	-30.2	-19.3
2012	12	21	0.2	122	123	61	150	147	102%	0.4	-21	-9.8
2012	12	22	0.2	124	124	58	152	148	103%	2.4	-16.5	-7.6
2012	12	23	0.2	124	126	53	152	151	101%	-2.3	-13.1	-5.8
2012	12	24	0.2	124	128	51	152	152	100%	-2.7	-10.4	-5.6
2012	12	25	0.2	130	129	64	160	154	104%	-7.3	-21.2	-13
2012	12	26	0.2	130	130	66	160	156	103%	-4.1	-21	-10.3
2012	12	27	0.2	135	132	66	163	157	104%	-8.2	-21	-11.5
2012	12	28	0.2	135	134	66	165	160	103%	-9.8	-26.1	-17.3
2012	12	29	0.2	135	136	66	165	161	102%	-3	-26.8	-16.4
2012	12	30	0.2	135	136	64	168	162	104%	-1.9	-18.2	-7.6
2012	12	31	0.2	137	137	61	168	164	102%	-7.6	-23.5	-12.6
2013	1	1	0.2	137	138	61	168	166	101%	-10.7	-24.6	-17.5
2013	1	2	0.2	137	140	58	170	167	102%	-9.9	-23.8	-16.7
2013	1	3	0.2	137	142	58	170	168	101%	-6.9	-27.8	-19.3
2013	1	4	0.2	140	143	64	170	169	101%	-1	-21.3	-13.2
2013	1	5	0.2	140	144	64	173	171	101%	-1.2	-22.1	-14.9
2013	1	6	0.2	140	146	64	173	174	99%	4	-21.2	-9.4
2013	1	7	0.2	142	148	61	173	175	99%	2.9	-17	-8.8
2013	1	8	0.2	142	150	61	173	177	98%	-1.9	-14.6	-8.4
2013	1	9	0.2	142	151	61	175	178	98%	5.9	-16.9	-7.8
2013	1	10	0.2	142	152	61	175	180	97%	2.3	-13.5	-5.6
2013	1	11	0.2	142	153	58	175	182	96%	-4.7	-24.9	-13
2013	1	12	0.2	147	155	69	180	184	98%	-14.1	-29.1	-21.6
2013	1	13	0.2	150	155	69	183	186	98%	-13.8	-30.4	-23.1
2013	1	14	0.2	150	156	69	183	186	98%	-15.7	-30.8	-25.7
2013	1	15	0.2	150	157	69	183	187	98%	-15.9	-31.4	-20.6
2013	1	16	0.2	152	158	69	185	187	99%	-3.5	-17.7	-11.8
2013	1	17	0.2	152	159	69	185	188	98%	1.5	-19.1	-11.6
2013	1	18	0.2	152	161	69	185	189	98%	1.5	-18.6	-10.7
2013	1	19	0.2	152	163	66	185	191	97%	2.2	-17.2	-9.3
2013	1	20	0.2	152	165	66	185	193	96%	1.6	-16.5	-8.8
2013	1	21	0.2	152	167	66	185	193	96%	3.3	-17.1	-8
2013	1	22	0.2	155	170	66	185	195	95%	4.5	-15.8	-8
2013	1	23	0.2	155	172	66	185	196	94%	6.3	-14.4	-4.8
2013	1	24	0.2	157	174	64	188	197	95%	5	-9.4	-1.8
2013	1	25	0.2	157	176	64	188	200	94%	3.4	-2	-0.2
2013	1	26	0.2	157	178	64	188	202	93%	4.6	-1.2	0.7
2013	1	27	0.2	160	180	64	190	203	94%	1.5	-6.7	-1.3
